iter,best_train_mse,elapsed_ms
821,0.004761050665595078,21286.5866
822,0.004761050665595078,21300.8754
823,0.004753682352724969,21315.2764
824,0.004753682352724969,21329.445
825,0.004753682352724969,21343.9043
826,0.004733537864875908,21358.1287
827,0.004733537864875908,21372.9767
828,0.004721999289443514,21387.3298
829,0.004721999289443514,21401.7013
830,0.004721999289443514,21534.1241
831,0.004721999289443514,21548.3314
832,0.004720026570460712,21562.495
833,0.004720026570460712,21576.4225
834,0.004720026570460712,21589.9447
835,0.004720026570460712,21603.8983
836,0.004720026570460712,21618.182
837,0.004720026570460712,21632.0291
838,0.004720026570460712,21645.6375
839,0.004720026570460712,21659.8938
840,0.004720026570460712,21791.972
841,0.004720026570460712,21806.0262
842,0.004720026570460712,21820.2433
843,0.004718720127548355,21834.5381
844,0.004707422606331139,21848.6273
845,0.004695060112529295,21862.9773
846,0.004690222557404579,21877.571
847,0.0046889098884544435,21891.684
848,0.0046889098884544435,21906.0002
849,0.004679246508454333,21920.274
850,0.004676240900532592,22052.3014
851,0.004676240900532592,22066.5926
852,0.004672665300600765,22080.7245
853,0.004672665300600765,22094.966
854,0.004670759590564435,22109.3167
855,0.004670759590564435,22123.5143
856,0.004670759590564435,22137.5608
857,0.004670759590564435,22152.4395
858,0.004667354963741202,22166.6864
859,0.0046629542008200875,22180.7506
860,0.00464608396948385,22312.0702
861,0.00464608396948385,22326.2188
862,0.004645388226881376,22340.3881
863,0.004638829816074288,22355.1623
864,0.004638829816074288,22369.3586
865,0.004638829816074288,22383.5004
866,0.004634939124248355,22397.5543
867,0.004630054176017622,22411.7541
868,0.004630054176017622,22425.9981
869,0.004622744112995693,22440.1349
870,0.004622744112995693,22571.831
871,0.004622744112995693,22586.7755
872,0.004622744112995693,22601.0148
873,0.0046223190364073725,22615.3082
874,0.0046223190364073725,22629.5248
875,0.0046223190364073725,22643.6858
876,0.0046223190364073725,22657.7977
877,0.0046223190364073725,22671.9337
878,0.004621779885263902,22686.0099
879,0.004620518008368904,22700.3373
880,0.004615075441655386,22832.9141
881,0.004599684980665246,22847.1063
882,0.004580388017205323,22861.193
883,0.004580388017205323,22875.3692
884,0.004580388017205323,22889.6685
885,0.004580388017205323,22903.797
886,0.004580388017205323,22917.9641
887,0.004580388017205323,22932.1646
888,0.004580388017205323,22946.3608
889,0.004570356751083972,22960.6948
890,0.00454998860754643,23092.5332
891,0.00454998860754643,23106.9076
892,0.00454998860754643,23121.1448
893,0.00454998860754643,23135.3949
894,0.00454998860754643,23149.5741
895,0.004546918294193515,23163.7094
896,0.004546918294193515,23177.9407
897,0.004546918294193515,23192.1395
898,0.004546918294193515,23207.3764
899,0.004546918294193515,23221.4455
900,0.004544782720944471,23352.8879
901,0.004544782720944471,23366.9475
902,0.004544782720944471,23381.1028
903,0.004544782720944471,23394.8947
904,0.004544782720944471,23409.3937
905,0.004544782720944471,23423.6892
906,0.0045336903020496986,23437.8611
907,0.0045336903020496986,23451.8818
908,0.00453218599772605,23466.1427
909,0.004521665564234428,23480.4446
910,0.004512713740804825,23612.0977
911,0.004512713740804825,23627.5588
912,0.004512713740804825,23641.6281
913,0.004512713740804825,23655.6902
914,0.004512713740804825,23670.187
915,0.004512713740804825,23684.3979
916,0.004512713740804825,23698.4328
917,0.004507141620448991,23712.8358
918,0.004507141620448991,23726.9974
919,0.004507141620448991,23741.2053
920,0.004503327146456132,23872.1588
921,0.004503327146456132,23886.2937
922,0.004498902006157588,23900.4693
923,0.004495937989026391,23914.6974
924,0.004495575984501452,23928.7891
925,0.00449523390880545,23943.2235
926,0.00449523390880545,23957.5369
92
