iter,best_f,elapsed_ms
1750,0.04233199179950576,36.3603
1760,0.041890929915310834,36.5665
1770,0.0415899380689975,36.8147
1780,0.04103809583208937,37.0238
1790,0.04030887523176237,37.2271
1800,0.039669788428626854,37.4312
1810,0.03873382833830298,37.6371
1820,0.03624379072530365,37.8455
1830,0.0352291057994519,38.0539
1840,0.03477175209873176,38.2599
1850,0.034224863221535576,38.4649
1860,0.03304421976385142,38.676
1870,0.032046066902217674,38.8802
1880,0.03145093940763784,39.0811
1890,0.031159233105464045,39.2898
1900,0.030813223817215324,39.4955
1910,0.030337116413127325,39.7071
1920,0.029839468351105614,39.9078
1930,0.029329666416943186,40.1123
1940,0.028941074183720314,40.3192
1950,0.028193554575773057,40.5258
1960,0.027288178167962626,40.7355
1970,0.026903617896050704,40.9403
1980,0.026364497059169576,41.1458
1990,0.025903612811996088,41.3514
2000,0.025644876051705182,41.5575
